4.7649257405205,-0.2147425965649914,0.8063283334116026,-9.101972529054329
7.890838442904569,-0.005969226824965118,0.04376072228604216,-4.639345635004247
7.393911095474028,-2.400911959074548e-05,0.0005202212343594495,-0.1976512910245126
4.905926250622754,-3.724799893216747e-07,1.670702287997799e-05,-0.02538922492227383
2.769761134050158,-5.808473430599936e-09,5.270929500034147e-07,-0.003193006065616962
1.17889142958931,-2.380015188729105e-11,5.421281676671358e-09,-0.0002047187653773342
0.6005182037368783,-3.637048190700081e-13,1.696418827890091e-10,-2.55965818980037e-05
0.302941778468973,-2.473832373812103e-14,5.283418035554984e-12,-3.199785430713688e-06
0.1218089762420169,9.472429846163781e-14,9.485289072690217e-14,-2.0479016394155e-07
0.06100887611381524,5.438305678196474e-14,5.702548520466555e-14,-2.559884791967568e-08
0.03053044118503999,-8.721547137282538e-14,3.92364765996316e-14,-3.199813927049945e-09
